TIMESTAMP,I_glo_Avg,I_dir_Avg,I_dif_Avg,WS_ms_Avg,WindDir,AirTC_Avg,RH,CS106_PB_Avg
2023-07-01 00:00:00,0.0,0.117,0.0,0.901,31.89,24.49,66.7,1019.564
2023-07-01 00:10:00,0.0,0.069,0.0,1.43,17.87,24.55,64.87,1019.539
2023-07-01 00:20:00,0.0,0.0,0.0,0.065,326.1,24.47,65.69,1019.561
2023-07-01 00:30:00,0.0,0.014,0.0,0.0,343.1,24.53,65.27,1019.477
2023-07-01 00:40:00,0.0,0.042,0.0,0.0,46.33,24.69,64.79,1019.403
2023-07-01 00:50:00,0.0,0.005,0.0,0.0,351.2,24.67,65.29,1019.241
2023-07-01 01:00:00,0.0,0.0,0.0,0.0,31.69,24.53,66.41,1019.124
2023-07-01 01:10:00,0.0,0.016,0.0,0.0,111.7,24.53,66.56,1019.028
2023-07-01 01:20:00,0.0,0.0,0.0,0.0,108.7,24.38,67.48,1018.985
2023-07-01 01:30:00,0.0,0.002,0.0,0.313,26.06,24.21,66.76,1018.904
2023-07-01 01:40:00,0.0,0.002,0.0,0.498,83.7,24.15,67.11,1018.788
2023-07-01 01:50:00,0.0,0.011,0.0,0.614,121.4,24.14,67.33,1018.664
2023-07-01 02:00:00,0.0,0.0,0.0,0.036,42.86,24.09,67.76,1018.578
2023-07-01 02:10:00,0.0,0.0,0.0,0.0,89.3,24.05,68.86,1018.554
2023-07-01 02:20:00,0.0,0.011,0.0,0.0,50.58,23.88,69.43,1018.497
2023-07-01 02:30:00,0.0,0.05,0.0,0.0,92.5,23.82,68.76,1018.494
2023-07-01 02:40:00,0.0,0.025,0.0,0.0,118.7,23.86,69.33,1018.426
2023-07-01 02:50:00,0.0,0.002,0.0,0.0,66.16,23.78,69.69,1018.347
2023-07-01 03:00:00,0.0,0.011,0.0,0.038,164.2,23.76,70.12,1018.365
2023-07-01 03:10:00,0.0,0.007,0.0,0.014,132.8,23.68,70.43,1018.382
2023-07-01 03:20:00,0.0,0.001,0.0,0.419,91.5,23.59,70.98,1018.435
2023-07-01 03:30:00,0.0,0.0,0.0,0.131,111.2,23.54,71.4,1018.431
2023-07-01 03:40:00,0.0,0.0,0.0,0.054,160.2,23.44,72.15,1018.428
2023-07-01 03:50:00,0.0,0.0,0.0,0.104,92.5,23.33,73.25,1018.436
2023-07-01 04:00:00,0.0,0.0,0.0,0.258,116.8,23.1,74.09,1018.423
2023-07-01 04:10:00,0.0,0.0,0.0,0.02,339.0,23.04,73.99,1018.462
2023-07-01 04:20:00,0.0,0.013,0.0,0.091,12.6,23.02,74.18,1018.477
2023-07-01 04:30:00,0.0,0.026,0.0,0.044,172.2,23.06,74.31,1018.478
2023-07-01 04:40:00,0.0,0.002,0.0,0.0,95.9,22.97,74.94,1018.488
2023-07-01 04:50:00,0.0,0.049,0.0,0.0,95.4,22.95,74.94,1018.545
2023-07-01 05:00:00,0.0,0.005,0.0,0.0,39.85,22.91,75.24,1018.623
2023-07-01 05:10:00,0.0,0.026,0.0,0.045,35.45,22.96,75.03,1018.679
2023-07-01 05:20:00,0.0,0.006,0.0,0.0,38.54,22.97,75.79,1018.718
2023-07-01 05:30:00,0.0,0.007,0.0,0.0,27.05,22.91,75.74,1018.723
2023-07-01 05:40:00,0.0,0.007,0.0,0.0,87.7,22.83,75.85,1018.72
2023-07-01 05:50:00,0.0,0.003,0.0,0.0,148.8,22.72,76.2,1018.762
2023-07-01 06:00:00,0.598,0.0,0.428,0.0,129.0,22.7,76.38,1018.872
2023-07-01 06:10:00,3.855,0.093,3.703,0.0,80.1,22.68,76.47,1018.961
2023-07-01 06:20:00,14.37,64.02,12.98,0.0,176.8,22.7,76.14,1019.045
2023-07-01 06:30:00,23.42,12.12,22.92,0.0,32.44,22.81,75.81,1019.113
2023-07-01 06:40:00,33.58,0.783,33.4,0.0,52.42,22.84,75.63,1019.17
2023-07-01 06:50:00,56.61,75.73,54.69,0.0,81.6,23.02,74.72,1019.199
2023-07-01 07:00:00,81.1,120.4,78.63,0.0,78.39,23.44,73.79,1019.355
2023-07-01 07:10:00,115.0,169.3,111.1,0.0,97.2,23.81,72.1,1019.445
2023-07-01 07:20:00,98.4,4.819,97.0,0.0,144.7,23.98,72.35,1019.598
2023-07-01 07:30:00,90.5,1.398,89.6,0.624,129.6,23.65,73.62,1019.766
2023-07-01 07:40:00,149.6,34.5,148.6,0.471,94.9,23.75,72.3,1019.887
2023-07-01 07:50:00,249.5,158.4,249.0,0.5,117.6,24.47,68.58,1019.92
2023-07-01 08:00:00,352.3,468.9,344.7,0.465,62.22,25.25,65.63,1019.928
2023-07-01 08:10:00,382.1,439.6,374.3,0.146,206.6,25.75,63.12,1020.02
2023-07-01 08:20:00,428.0,406.0,418.4,0.302,151.9,25.91,64.14,1020.114
2023-07-01 08:30:00,507.4,517.0,496.4,0.809,106.3,26.43,61.95,1020.138
2023-07-01 08:40:00,497.8,557.8,485.8,1.29,164.1,27.01,60.89,1020.129
2023-07-01 08:50:00,426.8,309.5,415.0,0.955,29.19,26.39,61.79,1020.197
2023-07-01 09:00:00,484.4,307.0,472.6,0.86,143.2,27.13,60.29,1020.229
2023-07-01 09:10:00,669.2,555.3,657.8,1.136,215.8,26.96,60.15,1020.317
2023-07-01 09:20:00,749.8,677.1,735.0,1.828,117.0,26.75,59.55,1020.335
2023-07-01 09:30:00,621.8,515.2,617.0,0.763,289.2,27.36,57.61,1020.306
2023-07-01 09:40:00,754.8,770.4,742.9,1.216,145.6,27.94,55.83,1020.195
2023-07-01 09:50:00,768.3,786.2,754.5,1.029,118.7,27.66,54.8,1020.099
2023-07-01 10:00:00,802.0,782.0,786.7,1.408,22.46,27.5,56.89,1020.019
2023-07-01 10:10:00,835.0,770.0,821.0,0.81,60.45,27.79,54.67,1020.063
2023-07-01 10:20:00,882.0,781.6,863.0,2.053,247.9,28.0,55.31,1020.047
2023-07-01 10:30:00,909.0,796.8,894.0,0.883,85.6,27.89,52.48,1019.948
2023-07-01 10:40:00,959.0,801.0,940.0,1.796,33.42,28.17,55.13,1019.919
2023-07-01 10:50:00,965.0,792.9,947.0,2.139,98.0,28.48,51.5,1019.894
2023-07-01 11:00:00,974.0,795.7,957.0,1.757,41.55,28.36,53.4,1019.654
2023-07-01 11:10:00,921.0,698.9,905.0,1.4,123.2,28.47,52.66,1019.414
2023-07-01 11:20:00,817.0,477.3,802.0,2.109,93.9,28.49,54.64,1019.259
2023-07-01 11:30:00,982.0,660.9,968.0,2.085,104.4,28.96,50.18,1019.264
2023-07-01 11:40:00,1022.0,773.1,1007.0,2.09,61.16,28.8,49.68,1019.208
2023-07-01 11:50:00,1025.0,779.3,1012.0,1.98,280.0,28.56,50.19,1019.023
2023-07-01 12:00:00,1025.0,785.6,1015.0,1.804,154.2,29.83,44.71,1018.767
2023-07-01 12:10:00,1047.0,788.0,1037.0,1.743,163.5,30.59,43.08,1018.642
2023-07-01 12:20:00,1069.0,797.9,1061.0,1.392,209.6,31.27,42.78,1018.484
2023-07-01 12:30:00,1107.0,788.1,1098.0,1.792,70.23,30.57,44.38,1018.259
2023-07-01 12:40:00,1062.0,700.8,1054.0,2.386,86.3,31.04,41.8,1018.038
2023-07-01 12:50:00,859.0,423.8,853.0,1.449,321.2,30.43,40.55,1017.832
2023-07-01 13:00:00,1086.0,719.1,1084.0,1.539,340.9,31.56,43.17,1017.612
2023-07-01 13:10:00,1042.0,733.6,1040.0,2.017,67.59,31.55,43.71,1017.382
2023-07-01 13:20:00,1079.0,763.4,1076.0,1.921,1.647,30.91,43.28,1017.251
2023-07-01 13:30:00,1082.0,729.2,1082.0,1.598,109.5,31.27,41.37,1017.102
2023-07-01 13:40:00,1107.0,706.0,1111.0,1.709,70.94,32.28,38.72,1017.009
2023-07-01 13:50:00,1067.0,644.2,1068.0,1.626,155.0,33.05,36.31,1016.89
2023-07-01 14:00:00,1090.0,704.5,1090.0,3.513,147.8,32.58,38.4,1016.605
2023-07-01 14:10:00,1094.0,706.7,1098.0,1.271,193.1,32.67,35.46,1016.512
2023-07-01 14:20:00,745.4,344.8,744.9,1.88,109.8,32.8,34.97,1016.309
2023-07-01 14:30:00,289.8,12.44,283.0,1.1,32.91,32.62,35.81,1016.215
2023-07-01 14:40:00,250.2,0.168,241.9,2.421,50.02,31.3,45.2,1016.12
2023-07-01 14:50:00,331.6,13.5,326.0,3.159,251.8,30.43,44.75,1015.979
2023-07-01 15:00:00,809.0,473.8,816.0,2.86,343.9,30.73,43.53,1015.753
2023-07-01 15:10:00,946.0,669.9,960.0,2.005,338.9,32.68,39.93,1015.49
2023-07-01 15:20:00,671.3,392.1,678.6,2.84,330.4,31.27,41.31,1015.237
2023-07-01 15:30:00,639.5,395.4,649.8,3.145,311.0,31.52,42.05,1014.929
2023-07-01 15:40:00,727.4,582.4,742.6,1.939,299.5,31.76,39.77,1014.721
2023-07-01 15:50:00,761.4,658.8,776.5,3.164,307.7,31.81,39.93,1014.679
2023-07-01 16:00:00,688.4,558.6,702.5,3.737,268.5,31.48,39.02,1014.541
2023-07-01 16:10:00,647.3,500.2,662.1,3.5,330.9,31.6,38.64,1014.303
2023-07-01 16:20:00,579.0,405.5,594.3,2.141,18.7,32.3,37.02,1014.151
2023-07-01 16:30:00,480.3,262.9,493.0,2.136,17.62,32.34,36.87,1013.947
2023-07-01 16:40:00,435.6,202.8,447.8,0.698,175.6,32.88,35.53,1013.895
2023-07-01 16:50:00,425.1,192.5,434.8,1.672,175.3,32.98,35.55,1013.938
2023-07-01 17:00:00,310.7,147.7,317.8,2.609,318.1,32.8,36.81,1013.883
2023-07-01 17:10:00,156.2,14.14,156.5,2.144,222.9,32.18,37.98,1013.927
2023-07-01 17:20:00,110.6,0.257,108.6,3.549,230.7,31.52,38.57,1013.857
2023-07-01 17:30:00,92.1,0.001,90.2,4.216,267.6,31.23,39.31,1013.723
2023-07-01 17:40:00,93.5,0.032,92.1,3.964,265.1,31.07,39.47,1013.722
2023-07-01 17:50:00,91.6,0.089,90.3,4.203,260.8,30.98,39.38,1013.71
2023-07-01 18:00:00,83.6,0.114,82.6,3.899,249.2,30.94,39.45,1013.684
2023-07-01 18:10:00,75.6,0.103,74.45,4.257,294.0,30.77,39.42,1013.78
2023-07-01 18:20:00,66.89,0.694,65.88,4.404,259.5,30.63,39.39,1013.916
2023-07-01 18:30:00,55.0,1.289,54.21,3.659,225.4,30.64,38.61,1014.043
2023-07-01 18:40:00,43.15,0.021,42.42,3.232,260.6,30.67,38.5,1014.158
2023-07-01 18:50:00,29.83,0.003,28.97,2.768,283.5,30.68,38.49,1014.271
2023-07-01 19:00:00,15.92,0.0,14.89,2.33,287.2,30.59,38.62,1014.513
2023-07-01 19:10:00,6.795,0.0,5.74,2.261,227.2,30.38,38.54,1014.584
2023-07-01 19:20:00,1.039,0.0,0.459,2.343,281.3,30.09,38.32,1014.562
2023-07-01 19:30:00,0.0,0.0,0.0,2.138,273.1,29.85,38.44,1014.575
2023-07-01 19:40:00,0.0,0.006,0.0,1.505,107.1,29.59,39.34,1014.799
2023-07-01 19:50:00,0.285,0.004,0.0,4.076,128.6,28.43,49.49,1015.125
2023-07-01 20:00:00,0.189,0.0,0.0,4.505,116.6,27.23,51.17,1015.365
2023-07-01 20:10:00,0.0,0.0,0.0,3.22,126.8,26.88,52.29,1015.841
2023-07-01 20:20:00,0.0,0.0,0.0,3.293,104.2,26.65,55.36,1016.784
2023-07-01 20:30:00,0.504,0.0,0.0,4.161,22.33,25.87,59.11,1017.608
2023-07-01 20:40:00,0.294,0.0,0.0,3.442,41.86,24.92,62.71,1017.967
2023-07-01 20:50:00,7.015,0.0,0.0,1.941,271.4,22.62,88.2,1018.373
2023-07-01 21:00:00,2.241,0.044,0.182,1.646,58.58,20.48,91.0,1018.343
2023-07-01 21:10:00,0.107,0.172,0.065,0.429,313.1,20.06,95.5,1018.464
2023-07-01 21:20:00,0.125,0.078,0.0,2.839,297.9,19.67,96.3,1018.684
2023-07-01 21:30:00,0.605,0.072,0.07,3.293,242.9,19.67,95.5,1018.729
2023-07-01 21:40:00,0.0,0.07,0.0,0.711,198.6,19.78,93.6,1019.263
2023-07-01 21:50:00,0.166,0.052,0.0,1.259,270.4,19.86,94.1,1019.633
2023-07-01 22:00:00,0.091,0.019,0.0,0.196,186.9,19.65,95.9,1019.938
2023-07-01 22:10:00,0.0,0.062,0.0,0.566,161.5,19.56,96.8,1020.241
2023-07-01 22:20:00,0.0,0.156,0.0,2.579,144.7,19.5,99.4,1020.553
2023-07-01 22:30:00,0.003,0.044,0.0,1.395,117.9,19.37,100.0,1020.882
2023-07-01 22:40:00,0.089,0.006,0.0,0.634,144.8,19.25,100.0,1020.952
2023-07-01 22:50:00,0.008,0.072,0.0,0.028,64.6,19.27,100.0,1020.967
2023-07-01 23:00:00,0.035,0.052,0.0,0.045,52.67,19.32,100.0,1021.016
2023-07-01 23:10:00,0.131,0.041,0.0,0.119,89.4,19.16,100.0,1020.981
2023-07-01 23:20:00,0.008,0.041,0.0,0.0,142.7,19.13,100.0,1020.968
2023-07-01 23:30:00,0.0,0.005,0.0,0.0,188.0,19.13,100.0,1020.919
2023-07-01 23:40:00,0.0,0.031,0.0,0.011,347.3,19.11,100.0,1020.782
2023-07-01 23:50:00,0.0,0.058,0.0,0.0,8.27,19.23,100.0,1020.773
2023-07-02 00:00:00,0.0,0.035,0.0,0.211,351.5,19.37,100.0,1020.82
2023-07-02 00:10:00,0.0,0.06,0.0,0.464,28.08,19.46,100.0,1020.767
2023-07-02 00:20:00,0.113,0.03,0.0,0.121,349.9,19.46,99.9,1020.783
2023-07-02 00:30:00,0.001,0.024,0.0,0.0,111.0,19.5,100.0,1020.743
2023-07-02 00:40:00,0.001,0.026,0.0,0.0,32.03,19.44,100.0,1020.636
2023-07-02 00:50:00,0.0,0.042,0.0,0.254,107.6,19.46,100.0,1020.457
2023-07-02 01:00:00,0.0,0.036,0.0,0.0,239.3,19.46,100.0,1020.379
2023-07-02 01:10:00,0.0,0.047,0.0,0.0,53.56,19.44,100.0,1020.253
2023-07-02 01:20:00,0.0,0.015,0.0,0.0,100.6,19.48,100.0,1020.177
2023-07-02 01:30:00,0.0,0.044,0.0,0.549,96.3,19.47,100.0,1020.153
2023-07-02 01:40:00,0.0,0.052,0.0,0.259,71.73,19.43,100.0,1020.002
2023-07-02 01:50:00,0.0,0.031,0.0,0.0,32.06,19.48,100.0,1019.987
2023-07-02 02:00:00,0.0,0.034,0.0,0.0,54.51,19.59,100.0,1019.887
2023-07-02 02:10:00,0.245,0.001,0.0,0.488,38.54,19.51,99.6,1019.797
2023-07-02 02:20:00,0.085,0.135,0.0,0.0,33.54,19.45,99.1,1019.654
2023-07-02 02:30:00,0.13,0.606,0.0,0.429,12.2,19.44,99.1,1019.506
2023-07-02 02:40:00,0.0,0.589,0.0,0.066,54.89,19.53,98.7,1019.473
2023-07-02 02:50:00,0.0,0.47,0.0,0.0,122.4,19.48,98.9,1019.499
2023-07-02 03:00:00,0.006,0.421,0.0,0.0,9.31,19.26,99.0,1019.489
2023-07-02 03:10:00,0.071,0.471,0.0,0.0,182.2,19.09,98.1,1019.409
2023-07-02 03:20:00,0.042,0.081,0.0,0.0,152.4,18.99,98.2,1019.33
2023-07-02 03:30:00,0.0,0.029,0.0,0.0,103.1,18.88,98.9,1019.346
2023-07-02 03:40:00,0.0,0.09,0.0,0.0,98.2,18.82,99.3,1019.294
2023-07-02 03:50:00,0.0,0.175,0.0,0.0,61.96,18.7,98.9,1019.072
2023-07-02 04:00:00,0.0,0.398,0.0,0.0,187.7,18.86,98.6,1018.963
2023-07-02 04:10:00,0.0,0.266,0.0,0.0,269.8,19.01,98.8,1018.946
2023-07-02 04:20:00,0.018,0.503,0.0,1.594,271.8,19.05,97.6,1018.879
2023-07-02 04:30:00,0.0,0.464,0.0,0.644,212.3,19.13,98.6,1018.821
2023-07-02 04:40:00,0.0,0.38,0.0,0.264,259.4,19.2,100.0,1018.818
2023-07-02 04:50:00,0.0,0.457,0.0,0.748,222.1,19.26,100.0,1018.791
2023-07-02 05:00:00,0.0,0.211,0.0,1.469,212.3,19.22,100.0,1018.713
2023-07-02 05:10:00,0.0,3.291,0.0,1.024,220.3,19.2,100.0,1018.682
2023-07-02 05:20:00,0.0,13.9,0.0,1.47,188.4,19.17,100.0,1018.669
2023-07-02 05:30:00,0.0,0.059,0.0,1.169,203.1,19.1,100.0,1018.689
2023-07-02 05:40:00,0.0,8.97,0.0,1.54,161.3,19.03,100.0,1018.668
2023-07-02 05:50:00,0.04,22.05,0.0,1.568,173.7,18.98,100.0,1018.62
2023-07-02 06:00:00,0.73,7.189,0.683,0.903,172.3,18.98,100.0,1018.631
2023-07-02 06:10:00,4.11,0.102,4.059,0.749,175.0,18.95,100.0,1018.694
2023-07-02 06:20:00,10.09,4.19,10.0,0.229,150.8,18.97,100.0,1018.761
2023-07-02 06:30:00,13.9,6.286,13.6,0.506,160.3,18.93,100.0,1018.82
2023-07-02 06:40:00,22.79,14.17,22.53,0.0,153.4,18.92,100.0,1018.816
2023-07-02 06:50:00,35.72,11.67,35.43,0.0,152.9,18.99,100.0,1018.937
2023-07-02 07:00:00,54.75,6.912,54.2,0.0,155.0,19.09,100.0,1018.941
2023-07-02 07:10:00,83.7,5.723,79.3,0.0,271.8,19.25,100.0,1018.897
2023-07-02 07:20:00,84.9,0.729,84.1,0.0,252.3,19.35,99.8,1018.941
2023-07-02 07:30:00,120.3,3.702,119.1,0.0,288.4,19.63,99.6,1019.003
2023-07-02 07:40:00,141.7,3.043,140.2,0.0,224.9,19.9,98.7,1019.067
2023-07-02 07:50:00,123.1,24.13,121.4,0.0,179.8,20.08,97.3,1019.183
2023-07-02 08:00:00,200.9,32.18,198.0,0.3,160.2,20.14,95.9,1019.347
2023-07-02 08:10:00,230.7,69.58,226.1,1.025,109.0,20.26,95.9,1019.509
2023-07-02 08:20:00,427.5,350.9,422.2,0.0,201.8,21.17,92.7,1019.598
2023-07-02 08:30:00,571.5,516.7,559.2,0.249,110.7,22.09,87.7,1019.679
2023-07-02 08:40:00,331.3,97.0,324.1,0.424,59.37,21.65,88.3,1019.766
2023-07-02 08:50:00,248.1,10.37,244.3,0.532,120.3,21.33,89.9,1019.86
2023-07-02 09:00:00,243.8,19.79,241.0,0.065,251.9,21.4,90.7,1019.972
2023-07-02 09:10:00,574.6,335.3,569.9,0.339,242.9,21.89,85.6,1019.992
2023-07-02 09:20:00,614.1,303.2,604.7,0.606,106.9,22.75,79.79,1020.083
2023-07-02 09:30:00,342.9,8.44,337.0,1.776,123.0,22.85,79.69,1020.112
2023-07-02 09:40:00,538.1,188.1,535.8,1.388,70.09,22.46,78.57,1020.035
2023-07-02 09:50:00,340.8,14.61,335.9,0.769,41.47,22.67,80.4,1020.088
2023-07-02 10:00:00,603.7,256.9,593.0,0.948,151.9,22.46,79.21,1020.013
2023-07-02 10:10:00,753.6,435.8,740.2,0.416,344.2,23.17,77.44,1019.935
2023-07-02 10:20:00,887.0,580.4,863.0,1.215,300.7,23.18,76.21,1019.88
2023-07-02 10:30:00,808.0,526.4,799.8,0.576,139.7,23.59,75.48,1019.767
2023-07-02 10:40:00,859.0,623.1,847.0,1.522,76.83,24.26,74.4,1019.681
2023-07-02 10:50:00,917.0,669.7,906.0,0.841,302.5,23.87,74.83,1019.716
2023-07-02 11:00:00,966.0,735.2,952.0,1.679,161.6,25.14,68.4,1019.663
2023-07-02 11:10:00,843.0,572.5,828.0,1.368,103.8,25.34,68.54,1019.666
2023-07-02 11:20:00,734.6,423.2,714.9,1.714,186.6,25.43,69.8,1019.556
2023-07-02 11:30:00,831.0,499.0,821.0,2.032,185.7,24.88,71.93,1019.493
2023-07-02 11:40:00,672.1,326.6,661.5,1.882,255.7,24.81,73.26,1019.482
2023-07-02 11:50:00,998.0,692.8,991.0,2.28,91.0,25.09,69.57,1019.372
2023-07-02 12:00:00,1025.0,739.5,1014.0,2.734,233.6,25.3,71.72,1019.199
2023-07-02 12:10:00,880.0,517.6,869.0,2.49,274.0,25.28,71.73,1019.145
2023-07-02 12:20:00,999.0,633.1,1001.0,2.817,206.0,25.55,67.94,1018.99
2023-07-02 12:30:00,1040.0,755.1,1032.0,2.22,148.2,26.18,66.41,1018.82
2023-07-02 12:40:00,1037.0,789.8,1032.0,1.341,312.9,26.8,63.37,1018.705
2023-07-02 12:50:00,1060.0,818.0,1057.0,1.249,164.0,26.76,63.3,1018.644
2023-07-02 13:00:00,892.0,645.1,895.0,1.904,55.94,27.21,62.33,1018.492
2023-07-02 13:10:00,1056.0,835.0,1053.0,1.195,205.5,27.01,60.11,1018.33
2023-07-02 13:20:00,945.0,728.8,940.0,2.005,157.2,27.62,59.41,1018.271
2023-07-02 13:30:00,1041.0,825.0,1042.0,2.163,180.4,27.61,61.12,1018.194
2023-07-02 13:40:00,1032.0,824.0,1033.0,3.136,231.1,27.25,60.03,1017.913
2023-07-02 13:50:00,1013.0,831.0,1017.0,2.595,206.4,26.86,58.18,1017.634
2023-07-02 14:00:00,1000.0,824.0,1005.0,2.225,262.0,27.36,59.22,1017.43
2023-07-02 14:10:00,995.0,827.0,1001.0,2.961,210.0,27.62,56.79,1017.22
2023-07-02 14:20:00,922.0,721.6,932.0,1.743,155.0,28.03,54.64,1017.138
2023-07-02 14:30:00,734.5,421.8,739.0,2.435,142.6,28.57,53.28,1017.165
2023-07-02 14:40:00,306.0,4.5,305.2,2.601,193.7,28.15,52.34,1017.132
2023-07-02 14:50:00,341.6,11.76,341.7,1.507,201.9,27.69,52.29,1016.972
2023-07-02 15:00:00,306.9,3.313,308.7,0.8,334.8,27.95,52.69,1016.672
2023-07-02 15:10:00,274.1,5.229,275.7,0.513,332.2,27.97,53.06,1016.393
2023-07-02 15:20:00,268.6,3.498,270.7,0.397,110.4,27.81,55.84,1016.069
2023-07-02 15:30:00,364.8,64.83,369.3,0.802,336.5,28.05,53.22,1015.782
2023-07-02 15:40:00,627.7,312.7,639.1,0.886,5.576,28.25,51.7,1015.609
2023-07-02 15:50:00,772.8,515.6,790.8,0.78,275.8,29.45,48.93,1015.467
2023-07-02 16:00:00,555.9,331.1,567.3,1.351,253.9,29.59,47.6,1015.379
2023-07-02 16:10:00,438.3,317.3,448.6,2.17,279.9,28.62,49.94,1015.276
2023-07-02 16:20:00,640.3,753.8,665.2,2.276,151.6,28.99,51.18,1015.194
2023-07-02 16:30:00,565.6,704.9,591.4,2.553,299.0,29.71,49.32,1015.051
2023-07-02 16:40:00,481.0,617.6,504.3,0.903,265.9,29.32,47.31,1014.907
2023-07-02 16:50:00,494.1,683.0,520.4,2.327,290.9,29.71,47.39,1014.778
2023-07-02 17:00:00,453.6,652.2,479.4,2.0,306.0,29.38,47.77,1014.737
2023-07-02 17:10:00,397.2,591.9,421.9,2.06,256.5,29.49,48.5,1014.608
2023-07-02 17:20:00,368.9,587.0,394.5,1.56,259.5,29.83,47.79,1014.485
2023-07-02 17:30:00,314.5,518.5,336.9,2.351,234.9,29.57,44.49,1014.366
2023-07-02 17:40:00,269.9,469.4,291.5,1.196,285.0,29.69,44.82,1014.324
2023-07-02 17:50:00,88.1,16.61,90.0,1.604,282.1,29.25,44.54,1014.367
2023-07-02 18:00:00,77.43,3.262,78.15,1.914,275.1,28.7,45.98,1014.43
2023-07-02 18:10:00,108.8,113.6,115.2,1.156,278.6,28.75,46.66,1014.574
2023-07-02 18:20:00,158.2,343.2,174.1,1.59,250.1,29.21,43.01,1014.524
2023-07-02 18:30:00,136.0,350.3,151.0,2.369,292.4,29.1,43.85,1014.541
2023-07-02 18:40:00,105.6,339.0,119.3,2.211,252.5,29.22,39.86,1014.622
2023-07-02 18:50:00,60.8,215.8,68.66,1.54,182.0,29.35,39.01,1014.591
2023-07-02 19:00:00,26.58,52.3,27.26,1.547,264.5,29.08,40.01,1014.626
2023-07-02 19:10:00,6.987,0.0,5.169,1.044,240.5,28.69,41.82,1014.695
2023-07-02 19:20:00,0.468,0.0,0.006,0.721,213.7,28.49,42.25,1014.86
2023-07-02 19:30:00,0.0,0.0,0.0,0.0,214.4,28.25,49.47,1015.033
2023-07-02 19:40:00,0.0,0.0,0.0,0.846,332.4,27.4,52.39,1015.182
2023-07-02 19:50:00,0.0,0.0,0.0,1.215,341.3,26.77,53.64,1015.389
2023-07-02 20:00:00,0.0,0.0,0.0,1.923,346.4,26.33,56.92,1015.55
2023-07-02 20:10:00,0.0,0.0,0.0,2.109,336.9,25.76,59.27,1015.707
2023-07-02 20:20:00,0.0,0.0,0.0,2.08,329.5,25.31,63.07,1015.79
2023-07-02 20:30:00,0.0,0.0,0.0,1.83,332.3,25.01,62.7,1015.829
2023-07-02 20:40:00,0.0,0.003,0.0,2.021,329.6,24.91,63.37,1015.917
2023-07-02 20:50:00,0.0,0.004,0.0,1.901,307.7,24.94,63.44,1015.949
2023-07-02 21:00:00,0.0,0.017,0.0,2.121,308.8,24.81,64.23,1015.995
2023-07-02 21:10:00,0.0,0.067,0.0,2.116,333.5,24.93,66.1,1016.11
2023-07-02 21:20:00,0.0,0.0,0.0,1.135,33.75,24.49,66.47,1016.273
2023-07-02 21:30:00,0.0,0.0,0.0,0.415,348.6,24.59,68.11,1016.429
2023-07-02 21:40:00,0.0,0.003,0.0,0.531,28.46,24.34,69.94,1016.531
2023-07-02 21:50:00,0.0,0.003,0.0,0.129,4.074,24.22,68.18,1016.74
2023-07-02 22:00:00,0.0,0.024,0.0,0.409,12.64,24.33,68.32,1017.02
2023-07-02 22:10:00,0.0,0.081,0.0,1.297,329.7,24.38,66.39,1017.178
2023-07-02 22:20:00,0.0,0.08,0.0,2.03,327.8,24.18,67.6,1017.187
2023-07-02 22:30:00,0.0,0.002,0.0,1.678,349.2,23.64,68.25,1017.244
2023-07-02 22:40:00,0.0,0.01,0.0,1.821,344.0,23.52,69.05,1017.42
2023-07-02 22:50:00,0.0,0.002,0.0,0.477,38.13,23.49,68.35,1017.613
2023-07-02 23:00:00,0.0,0.074,0.0,0.499,149.0,23.62,70.57,1017.945
2023-07-02 23:10:00,0.0,0.205,0.0,0.676,81.7,23.71,70.98,1018.265
2023-07-02 23:20:00,0.0,0.215,0.0,2.795,93.3,23.73,71.71,1018.725
2023-07-02 23:30:00,0.0,0.017,0.0,3.793,80.2,23.57,72.93,1018.833
2023-07-02 23:40:00,0.0,0.0,0.0,2.495,38.76,23.38,74.11,1019.014
2023-07-02 23:50:00,0.0,0.0,0.0,2.531,58.74,23.0,74.97,1019.162
2023-07-03 00:00:00,0.0,0.0,0.0,2.005,72.15,22.8,74.9,1019.243
2023-07-03 00:10:00,0.0,0.0,0.0,1.348,58.31,22.77,74.82,1019.294
2023-07-03 00:20:00,0.0,0.0,0.0,0.744,351.1,22.79,75.19,1019.239
2023-07-03 00:30:00,0.0,0.07,0.0,2.063,40.85,22.74,73.93,1019.148
2023-07-03 00:40:00,0.0,0.0,0.0,2.255,4.534,22.53,78.03,1019.089
2023-07-03 00:50:00,0.317,0.0,0.0,1.284,25.94,21.88,84.9,1018.961
2023-07-03 01:00:00,2.467,0.006,0.0,1.486,24.96,20.59,96.2,1018.728
2023-07-03 01:10:00,0.24,0.012,0.0,1.726,316.1,19.93,97.6,1018.642
2023-07-03 01:20:00,0.024,0.047,0.0,1.996,340.4,19.84,96.8,1018.637
2023-07-03 01:30:00,0.0,0.024,0.0,1.542,351.5,19.97,96.2,1018.517
2023-07-03 01:40:00,0.0,0.008,0.0,1.819,1.802,19.82,97.5,1018.369
2023-07-03 01:50:00,0.0,0.058,0.0,1.873,328.0,19.83,97.8,1018.301
2023-07-03 02:00:00,0.0,0.035,0.0,2.047,322.7,19.96,96.4,1018.318
